	INDEX	form	lemma	xpos	syllables	stress	phon
48355	147317	imperativele	imperativ	Ncfpry	im.pe.ra.ti.ve.le	imperat'ivele	i m p e r a t i v e l e
48356	147319	imperativelor	imperativ	Ncfpoy	im.pe.ra.ti.ve.lor	imperat'ivelor	i m p e r a t i v e l o r
48357	147324	imperativul	imperativ	Ncmsry	im.pe.ra.ti.vul	imperat'ivul	i m p e r a t i v u l
48358	147325	imperativule	imperativ	Ncmsvy	im.pe.ra.ti.vu.le	imperat'ivule	i m p e r a t i v u l e
48359	147327	imperativului	imperativ	Ncmsoy	im.pe.ra.ti.vu.lui	imperat'ivului	i m p e r a t i v u l u j
48360	147330	imperfect	=	Ncms-n	im.per.fect	imperf'ect	i m p e r f e k t
48361	147334	imperfecte	imperfect	Ncfp-n	im.per.fec.te	imperf'ecte	i m p e r f e k t e
48362	147337	imperfectele	imperfect	Ncfpry	im.per.fec.te.le	imperf'ectele	i m p e r f e k t e l e
48363	147339	imperfectelor	imperfect	Ncfpoy	im.per.fec.te.lor	imperf'ectelor	i m p e r f e k t e l o r
48364	147341	imperfectul	imperfect	Ncmsry	im.per.fec.tul	imperf'ectul	i m p e r f e k t u l
48365	147343	imperfectului	imperfect	Ncmsoy	im.per.fec.tu.lui	imperf'ectului	i m p e r f e k t u l u j
48366	147348	imperfecțiune	=	Ncfsrn	im.per.fec.ți.u.ne	imperfecți'une	i m p e r f e k ts i u n e
48367	147349	imperfecțiuni	imperfecțiune	Ncfp-n	im.per.fec.ți.uni	imperfecți'uni	i m p e r f e k ts i u n i_0
48368	147350	imperfecțiuni	imperfecțiune	Ncfson	im.per.fec.ți.uni	imperfecți'uni	i m p e r f e k ts i u n i_0
48369	147353	imperiala	imperială	Ncfsry	im.pe.ri.a.la	imperi'ala	i m p e r i a l a
48370	147356	imperiale	imperială	Ncfp-n	im.pe.ri.a.le	imperi'ale	i m p e r i a l e
48371	147357	imperiale	imperială	Ncfpry	im.pe.ri.a.le	imperi'ale	i m p e r i a l e
48372	147358	imperiale	imperială	Ncfson	im.pe.ri.a.le	imperi'ale	i m p e r i a l e
48373	147360	imperialei	imperială	Ncfsoy	im.pe.ri.a.lei	imperi'alei	i m p e r i a l e j
48374	147362	imperialele	imperială	Ncfpvy	im.pe.ria.le.le	imperi'alele	i m p e r j a l e l e
48375	147364	imperialelor	imperială	Ncfpoy	im.pe.ria.le.lor	imperi'alelor	i m p e r j a l e l o r
48376	147368	imperialism	=	Ncms-n	im.pe.ri.a.lism	imperial'ism	i m p e r i a l i s m
48377	147369	imperialisme	imperialism	Ncfp-n	im.pe.ri.a.lis.me	imperial'isme	i m p e r i a l i s m e
48378	147370	imperialismele	imperialism	Ncfpry	im.pe.ri.a.lis.me.le	imperial'ismele	i m p e r i a l i s m e l e
48379	147371	imperialismelor	imperialism	Ncfpoy	im.pe.ri.a.lis.me.lor	imperial'ismelor	i m p e r i a l i s m e l o r
48380	147372	imperialismul	imperialism	Ncmsry	im.pe.ri.a.lis.mul	imperial'ismul	i m p e r i a l i s m u l
48381	147373	imperialismule	imperialism	Ncmsvy	im.pe.ri.a.lis.mu.le	imperial'ismule	i m p e r i a l i s m u l e
48382	147374	imperialismului	imperialism	Ncmsoy	im.pe.ri.a.lis.mu.lui	imperial'ismului	i m p e r i a l i s m u l u j
48383	147389	imperialo	imperială	Ncfsvy	im.pe.ri.a.lo	imperi'alo	i m p e r i a l o
48384	147393	imperială	=	Ncfsrn	im.pe.ri.a.lă	imperi'ală	i m p e r i a l @
48385	147395	imperii	imperiu	Ncmp-n	im.pe.rii	imp'erii	i m p e r i j
48386	147396	imperiii	imperiu	Ncmpry	im.pe.ri.ii	imperi'ii	i m p e r i i j
48387	147397	imperiile	imperiu	Ncfpry	im.pe.ri.i.le	imp'eriile	i m p e r i i l e
48388	147398	imperiilor	imperiu	Ncmpoy	im.pe.ri.i.lor	imp'eriilor	i m p e r i i l o r
48389	147413	imperiu	=	Ncms-n	im.pe.riu	imp'eriu	i m p e r j u
48390	147414	imperiul	imperiu	Ncmsry	im.pe.riul	imp'eriul	i m p e r j u l
48391	147415	impertinența	impertinență	Ncfsry	im.per.ti.nen.ța	impertin'ența	i m p e r t i n e n ts a
48392	147416	impertinențe	impertinență	Ncfp-n	im.per.ti.nen.țe	impertin'ențe	i m p e r t i n e n ts e
48393	147417	impertinențe	impertinență	Ncfson	im.per.ti.nen.țe	impertin'ențe	i m p e r t i n e n ts e
48394	147418	impertinenței	impertinență	Ncfsoy	im.per.ti.nen.ței	impertin'enței	i m p e r t i n e n ts e j
48395	147419	impertinențele	impertinență	Ncfpry	im.per.ti.nen.țe.le	impertin'ențele	i m p e r t i n e n ts e l e
48396	147420	impertinențelor	impertinență	Ncfpoy	im.per.ti.nen.țe.lor	impertin'ențelor	i m p e r t i n e n ts e l o r
48397	147421	impertinență	=	Ncfsrn	im.per.ti.nen.ță	impertin'ență	i m p e r t i n e n ts @
48398	147422	impetuozitate	=	Ncfsrn	im.pe.tu.o.zi.ta.te	impetuozit'ate	i m p e t u o z i t a t e
48399	147423	impetuozitatea	impetuozitate	Ncfsry	im.pe.tu.o.zi.ta.tea	impetuozit'atea	i m p e t u o z i t a t e_X a
48400	147424	impetuozități	impetuozitate	Ncfson	im.pe.tu.o.zi.tăți	impetuozit'ăți	i m p e t u o z i t @ ts i_0
48401	147425	impetuozității	impetuozitate	Ncfsoy	im.pe.tu.o.zi.tă.ții	impetuozit'ății	i m p e t u o z i t @ ts i j
48402	147426	impetuozitățile	impetuozitate	Ncfpry	im.pe.tu.o.zi.tă.ți.le	impetuozit'ățile	i m p e t u o z i t @ ts i l e
48403	147427	impetuozităților	impetuozitate	Ncfpoy	im.pe.tu.o.zi.tă.ți.lor	impetuozit'ăților	i m p e t u o z i t @ ts i l o r
48404	147441	implant	=	Ncms-n	im.plant	impl'ant	i m p l a n t
48405	147442	implante	implant	Ncfp-n	im.plan.te	impl'ante	i m p l a n t e
48406	147443	implantele	implant	Ncfpry	im.plan.te.le	impl'antele	i m p l a n t e l e
48407	147444	implantelor	implant	Ncfpoy	im.plan.te.lor	impl'antelor	i m p l a n t e l o r
48408	147445	implantul	implant	Ncmsry	im.plan.tul	impl'antul	i m p l a n t u l
48409	147446	implantule	implant	Ncmsvy	im.plan.tu.le	impl'antule	i m p l a n t u l e
48410	147447	implantului	implant	Ncmsoy	im.plan.tu.lui	impl'antului	i m p l a n t u l u j
48411	147448	implanturi	implant	Ncfp-n	im.plan.turi	impl'anturi	i m p l a n t u r i_0
48412	147449	implanturile	implant	Ncfpry	im.plan.tu.ri.le	impl'anturile	i m p l a n t u r i l e
48413	147450	implanturilor	implant	Ncfpoy	im.plan.tu.ri.lor	impl'anturilor	i m p l a n t u r i l o r
48414	147456	implementare	=	Ncfsrn	im.ple.men.ta.re	implement'are	i m p l e m e n t a r e
48415	147457	implementarea	implementare	Ncfsry	im.ple.men.ta.rea	implement'area	i m p l e m e n t a r e_X a
48416	147458	implementareo	implementare	Ncfsvy	im.ple.men.ta.reo	implement'areo	i m p l e m e n t a r e_X o
48417	147499	implementări	implementare	Ncfp-n	im.ple.men.tări	implement'ări	i m p l e m e n t @ r i_0
48418	147500	implementări	implementare	Ncfson	im.ple.men.tări	implement'ări	i m p l e m e n t @ r i_0
48419	147501	implementării	implementare	Ncfsoy	im.ple.men.tă.rii	implement'ării	i m p l e m e n t @ r i j
48420	147502	implementările	implementare	Ncfpry	im.ple.men.tă.ri.le	implement'ările	i m p l e m e n t @ r i l e
48421	147503	implementărilor	implementare	Ncfpoy	im.ple.men.tă.ri.lor	implement'ărilor	i m p l e m e n t @ r i l o r
48422	147508	implicări	implicare	Ncfp-n	im.pli.cări	implic'ări	i m p l i k @ r i_0
48423	147509	implicări	implicare	Ncfson	im.pli.cări	implic'ări	i m p l i k @ r i_0
48424	147510	implicării	implicare	Ncfsoy	im.pli.că.rii	implic'ării	i m p l i k @ r i j
48425	147511	implicările	implicare	Ncfpry	im.pli.că.ri.le	implic'ările	i m p l i k @ r i l e
48426	147512	implicărilor	implicare	Ncfpoy	im.pli.că.ri.lor	implic'ărilor	i m p l i k @ r i l o r
48427	147519	implicare	=	Ncfsrn	im.pli.ca.re	implic'are	i m p l i k a r e
48428	147520	implicarea	implicare	Ncfsry	im.pli.ca.rea	implic'area	i m p l i k a r e_X a
48429	147552	implicația	implicație	Ncfsry	im.pli.ca.ți.a	implic'ația	i m p l i k a ts i a
48430	147553	implicație	=	Ncfsrn	im.pli.ca.ți.e	implic'ație	i m p l i k a ts i e
48431	147554	implicației	implicație	Ncfsoy	im.pli.ca.ți.ei	implic'ației	i m p l i k a ts i e j
48432	147555	implicații	implicație	Ncfp-n	im.pli.ca.ții	implic'ații	i m p l i k a ts i j
48433	147556	implicații	implicație	Ncfson	im.pli.ca.ții	implic'ații	i m p l i k a ts i j
48434	147557	implicațiile	implicație	Ncfpry	im.pli.ca.ți.i.le	implic'ațiile	i m p l i k a ts i i l e
48435	147558	implicațiilor	implicație	Ncfpoy	im.pli.ca.ți.i.lor	implic'ațiilor	i m p l i k a ts i i l o r
48436	147623	implozia	implozie	Ncfsry	im.plo.zi.a	impl'ozia	i m p l o z i a
48437	147624	implozie	=	Ncfsrn	im.plo.zi.e	impl'ozie	i m p l o z i e
48438	147625	imploziei	implozie	Ncfsoy	im.plo.zi.ei	impl'oziei	i m p l o z i e j
48439	147626	implozii	implozie	Ncfp-n	im.plo.zii	impl'ozii	i m p l o z i j
48440	147627	implozii	implozie	Ncfson	im.plo.zii	impl'ozii	i m p l o z i j
48441	147628	imploziile	implozie	Ncfpry	im.plo.zi.i.le	impl'oziile	i m p l o z i i l e
48442	147629	imploziilor	implozie	Ncfpoy	im.plo.zi.i.lor	impl'oziilor	i m p l o z i i l o r
48443	147635	import	=	Ncms-n	im.port	imp'ort	i m p o r t
48444	147661	importanța	importanță	Ncfsry	im.por.tan.ța	import'anța	i m p o r t a n ts a
48445	147662	importanțe	importanță	Ncfson	im.por.tan.țe	import'anțe	i m p o r t a n ts e
48446	147663	importanței	importanță	Ncfsoy	im.por.tan.ței	import'anței	i m p o r t a n ts e j
48447	147664	importanțele	importanță	Ncfpry	im.por.tan.țe.le	import'anțele	i m p o r t a n ts e l e
48448	147665	importanțelor	importanță	Ncfpoy	im.por.tan.țe.lor	import'anțelor	i m p o r t a n ts e l o r
48449	147669	importanță	=	Ncfsrn	im.por.tan.ță	import'anță	i m p o r t a n ts @
48450	147691	importator	=	Ncms-n	im.por.ta.tor	importat'or	i m p o r t a t o r
48451	147693	importatori	importator	Ncmp-n	im.por.ta.tori	importat'ori	i m p o r t a t o r i_0
48452	147694	importatorii	importator	Ncmpry	im.por.ta.to.rii	importat'orii	i m p o r t a t o r i j
48453	147695	importatorilor	importator	Ncmpoy	im.por.ta.to.ri.lor	importat'orilor	i m p o r t a t o r i l o r
48454	147696	importatorul	importator	Ncmsry	im.por.ta.to.rul	importat'orul	i m p o r t a t o r u l
48455	147697	importatorului	importator	Ncmsoy	im.por.ta.to.ru.lui	importat'orului	i m p o r t a t o r u l u j
48456	147705	importul	import	Ncmsry	im.por.tul	imp'ortul	i m p o r t u l
48457	147706	importului	import	Ncmsoy	im.por.tu.lui	imp'ortului	i m p o r t u l u j
48458	147707	importun	=	Ncms-n	im.por.tun	import'un	i m p o r t u n
48459	147708	importuni	importun	Ncmp-n	im.por.tuni	import'uni	i m p o r t u n i_0
48460	147709	importunii	importun	Ncmpry	im.por.tu.nii	import'unii	i m p o r t u n i j
48461	147710	importunilor	importun	Ncmpoy	im.por.tu.ni.lor	import'unilor	i m p o r t u n i l o r
48462	147711	importunul	importun	Ncmsry	im.por.tu.nul	import'unul	i m p o r t u n u l
48463	147712	importunule	importun	Ncmsvy	im.por.tu.nu.le	import'unule	i m p o r t u n u l e
48464	147713	importunului	importun	Ncmsoy	im.por.tu.nu.lui	import'unului	i m p o r t u n u l u j
48465	147714	importuri	import	Ncfp-n	im.por.turi	imp'orturi	i m p o r t u r i_0
48466	147715	importurile	import	Ncfpry	im.por.tu.ri.le	imp'orturile	i m p o r t u r i l e
48467	147716	importurilor	import	Ncfpoy	im.por.tu.ri.lor	imp'orturilor	i m p o r t u r i l o r
48468	147719	imposibil	=	Ncms-n	im.po.si.bil	impos'ibil	i m p o s i b i l
48469	147730	imposibilitate	=	Ncfsrn	im.po.si.bi.li.ta.te	imposibilit'ate	i m p o s i b i l i t a t e
48470	147731	imposibilitatea	imposibilitate	Ncfsry	im.po.si.bi.li.ta.tea	imposibilit'atea	i m p o s i b i l i t a t e_X a
48471	147732	imposibilități	imposibilitate	Ncfson	im.po.si.bi.li.tăți	imposibilit'ăți	i m p o s i b i l i t @ ts i_0
48472	147733	imposibilității	imposibilitate	Ncfsoy	im.po.si.bi.li.tă.ții	imposibilit'ății	i m p o s i b i l i t @ ts i j
48473	147734	imposibilitățile	imposibilitate	Ncfpry	im.po.si.bi.li.tă.ți.le	imposibilit'ățile	i m p o s i b i l i t @ ts i l e
48474	147735	imposibilităților	imposibilitate	Ncfpoy	im.po.si.bi.li.tă.ți.lor	imposibilit'ăților	i m p o s i b i l i t @ ts i l o r
48475	147737	imposibilul	imposibil	Ncmsry	im.po.si.bi.lul	impos'ibilul	i m p o s i b i l u l
48476	147739	imposibilului	imposibil	Ncmsoy	im.po.si.bi.lu.lui	impos'ibilului	i m p o s i b i l u l u j
48477	147741	impostor	=	Ncms-n	im.pos.tor	impost'or	i m p o s t o r
48478	147742	impostori	impostor	Ncmp-n	im.pos.tori	impost'ori	i m p o s t o r i_0
48479	147743	impostorii	impostor	Ncmpry	im.pos.to.rii	impost'orii	i m p o s t o r i j
48480	147744	impostorilor	impostor	Ncmpoy	im.pos.to.ri.lor	impost'orilor	i m p o s t o r i l o r
48481	147745	impostorul	impostor	Ncmsry	im.pos.to.rul	impost'orul	i m p o s t o r u l
48482	147746	impostorule	impostor	Ncmsvy	im.pos.to.ru.le	impost'orule	i m p o s t o r u l e
48483	147747	impostorului	impostor	Ncmsoy	im.pos.to.ru.lui	impost'orului	i m p o s t o r u l u j
48484	147748	impostura	impostură	Ncfsry	im.pos.tu.ra	impost'ura	i m p o s t u r a
48485	147749	imposturi	impostură	Ncfp-n	im.pos.turi	impost'uri	i m p o s t u r i_0
48486	147750	imposturi	impostură	Ncfson	im.pos.turi	impost'uri	i m p o s t u r i_0
48487	147751	imposturii	impostură	Ncfsoy	im.pos.tu.rii	impost'urii	i m p o s t u r i j
48488	147752	imposturile	impostură	Ncfpry	im.pos.tu.ri.le	impost'urile	i m p o s t u r i l e
48489	147753	imposturilor	impostură	Ncfpoy	im.pos.tu.ri.lor	impost'urilor	i m p o s t u r i l o r
48490	147754	impostură	=	Ncfsrn	im.pos.tu.ră	impost'ură	i m p o s t u r @
48491	147765	impotența	impotență	Ncfsry	im.po.ten.ța	impot'ența	i m p o t e n ts a
48492	147766	impotențe	impotență	Ncfson	im.po.ten.țe	impot'ențe	i m p o t e n ts e
48493	147767	impotenței	impotență	Ncfsoy	im.po.ten.ței	impot'enței	i m p o t e n ts e j
48494	147768	impotențele	impotență	Ncfpry	im.po.ten.țe.le	impot'ențele	i m p o t e n ts e l e
48495	147769	impotențelor	impotență	Ncfpoy	im.po.ten.țe.lor	impot'ențelor	i m p o t e n ts e l o r
48496	147773	impotență	=	Ncfsrn	im.po.ten.ță	impot'ență	i m p o t e n ts @
48497	147787	impozit	=	Ncms-n	im.po.zit	imp'ozit	i m p o z i t
48498	147793	impozitare	=	Ncfsrn	im.po.zi.ta.re	impozit'are	i m p o z i t a r e
48499	147794	impozitarea	impozitare	Ncfsry	im.po.zi.ta.rea	impozit'area	i m p o z i t a r e_X a
48500	147827	impozite	impozit	Ncfp-n	im.po.zi.te	imp'ozite	i m p o z i t e
48501	147830	impozitele	impozit	Ncfpry	im.po.zi.te.le	imp'ozitele	i m p o z i t e l e
48502	147831	impozitelor	impozit	Ncfpoy	im.po.zi.te.lor	imp'ozitelor	i m p o z i t e l o r
48503	147835	impozitul	impozit	Ncmsry	im.po.zi.tul	imp'ozitul	i m p o z i t u l
48504	147836	impozitului	impozit	Ncmsoy	im.po.zi.tu.lui	imp'ozitului	i m p o z i t u l u j
48505	147840	impozitări	impozitare	Ncfp-n	im.po.zi.tări	impozit'ări	i m p o z i t @ r i_0
48506	147841	impozitări	impozitare	Ncfson	im.po.zi.tări	impozit'ări	i m p o z i t @ r i_0
48507	147842	impozitării	impozitare	Ncfsoy	im.po.zi.tă.rii	impozit'ării	i m p o z i t @ r i j
48508	147843	impozitările	impozitare	Ncfpry	im.po.zi.tă.ri.le	impozit'ările	i m p o z i t @ r i l e
48509	147844	impozitărilor	impozitare	Ncfpoy	im.po.zi.tă.ri.lor	impozit'ărilor	i m p o z i t @ r i l o r
48510	147855	impracticabilitate	=	Ncfsrn	im.prac.ti.ca.bi.li.ta.te	impracticabilit'ate	i m p r a k t i k a b i l i t a t e
48511	147856	impracticabilitatea	impracticabilitate	Ncfsry	im.prac.ti.ca.bi.li.ta.tea	impracticabilit'atea	i m p r a k t i k a b i l i t a t e_X a
48512	147857	impracticabilități	impracticabilitate	Ncfp-n	im.prac.ti.ca.bi.li.tăți	impracticabilit'ăți	i m p r a k t i k a b i l i t @ ts i_0
48513	147858	impracticabilități	impracticabilitate	Ncfson	im.prac.ti.ca.bi.li.tăți	impracticabilit'ăți	i m p r a k t i k a b i l i t @ ts i_0
48514	147859	impracticabilității	impracticabilitate	Ncfsoy	im.prac.ti.ca.bi.li.tă.ții	impracticabilit'ății	i m p r a k t i k a b i l i t @ ts i j
48515	147860	impracticabilitățile	impracticabilitate	Ncfpry	im.prac.ti.ca.bi.li.tă.ți.le	impracticabilit'ățile	i m p r a k t i k a b i l i t @ ts i l e
48516	147861	impracticabilităților	impracticabilitate	Ncfpoy	im.prac.ti.ca.bi.li.tă.ți.lor	impracticabilit'ăților	i m p r a k t i k a b i l i t @ ts i l o r
48517	147865	imprecizia	imprecizie	Ncfsry	im.pre.ci.zi.a	imprec'izia	i m p r e tS i z i a
48518	147866	imprecizie	=	Ncfsrn	im.pre.ci.zi.e	imprec'izie	i m p r e tS i z i e
48519	147867	impreciziei	imprecizie	Ncfsoy	im.pre.ci.zi.ei	imprec'iziei	i m p r e tS i z i e j
48520	147868	imprecizii	imprecizie	Ncfp-n	im.pre.ci.zii	imprec'izii	i m p r e tS i z i j
48521	147869	imprecizii	imprecizie	Ncfson	im.pre.ci.zii	imprec'izii	i m p r e tS i z i j
48522	147870	impreciziile	imprecizie	Ncfpry	im.pre.ci.zi.i.le	imprec'iziile	i m p r e tS i z i i l e
48523	147871	impreciziilor	imprecizie	Ncfpoy	im.pre.ci.zi.i.lor	imprec'iziilor	i m p r e tS i z i i l o r
48524	147887	impregnabilitate	=	Ncfsrn	im.preg.na.bi.li.ta.te	impregnabilit'ate	i m p r e g n a b i l i t a t e
48525	147888	impregnabilitatea	impregnabilitate	Ncfsry	im.preg.na.bi.li.ta.tea	impregnabilit'atea	i m p r e g n a b i l i t a t e_X a
48526	147889	impregnabilități	impregnabilitate	Ncfp-n	im.preg.na.bi.li.tăți	impregnabilit'ăți	i m p r e g n a b i l i t @ ts i_0
48527	147890	impregnabilități	impregnabilitate	Ncfson	im.preg.na.bi.li.tăți	impregnabilit'ăți	i m p r e g n a b i l i t @ ts i_0
48528	147891	impregnabilității	impregnabilitate	Ncfsoy	im.preg.na.bi.li.tă.ții	impregnabilit'ății	i m p r e g n a b i l i t @ ts i j
48529	147892	impregnabilitățile	impregnabilitate	Ncfpry	im.preg.na.bi.li.tă.ți.le	impregnabilit'ățile	i m p r e g n a b i l i t @ ts i l e
48530	147893	impregnabilităților	impregnabilitate	Ncfpoy	im.preg.na.bi.li.tă.ți.lor	impregnabilit'ăților	i m p r e g n a b i l i t @ ts i l o r
48531	147925	impregnări	impegnare	Ncfp-n	im.preg.nări	impregn'ări	i m p r e g n @ r i_0
48532	147926	impregnări	impegnare	Ncfson	im.preg.nări	impregn'ări	i m p r e g n @ r i_0
48533	147927	impregnării	impegnare	Ncfsoy	im.preg.nă.rii	impregn'ării	i m p r e g n @ r i j
48534	147928	impresar	=	Ncms-n	im.pre.sar	impres'ar	i m p r e s a r
48535	147929	impresari	impresar	Ncmp-n	im.pre.sari	impres'ari	i m p r e s a r i_0
48536	147930	impresarii	impresar	Ncmpry	im.pre.sa.rii	impres'arii	i m p r e s a r i j
48537	147931	impresarilor	impresar	Ncmpoy	im.pre.sa.ri.lor	impres'arilor	i m p r e s a r i l o r
48538	147932	impresarul	impresar	Ncmsry	im.pre.sa.rul	impres'arul	i m p r e s a r u l
48539	147933	impresarule	impresar	Ncmsvy	im.pre.sa.ru.le	impres'arule	i m p r e s a r u l e
48540	147934	impresarului	impresar	Ncmsoy	im.pre.sa.ru.lui	impres'arului	i m p r e s a r u l u j
48541	147935	imprescriptibilitate	=	Ncfsrn	im.pre.scrip.ti.bi.li.ta.te	imprescriptibilit'ate	i m p r e s k r i p t i b i l i t a t e
48542	147936	imprescriptibilitatea	imprescriptibilitate	Ncfsry	im.pre.scrip.ti.bi.li.ta.tea	imprescriptibilit'atea	i m p r e s k r i p t i b i l i t a t e_X a
48543	147937	imprescriptibilități	imprescriptibilitate	Ncfp-n	im.pre.scrip.ti.bi.li.tăți	imprescriptibilit'ăți	i m p r e s k r i p t i b i l i t @ ts i_0
48544	147938	imprescriptibilități	imprescriptibilitate	Ncfson	im.pre.scrip.ti.bi.li.tăți	imprescriptibilit'ăți	i m p r e s k r i p t i b i l i t @ ts i_0
48545	147939	imprescriptibilității	imprescriptibilitate	Ncfsoy	im.pre.scrip.ti.bi.li.tă.ții	imprescriptibilit'ății	i m p r e s k r i p t i b i l i t @ ts i j
48546	147940	imprescriptibilitățile	imprescriptibilitate	Ncfpry	im.pre.scrip.ti.bi.li.tă.ți.le	imprescriptibilit'ățile	i m p r e s k r i p t i b i l i t @ ts i l e
48547	147941	imprescriptibilităților	imprescriptibilitate	Ncfpoy	im.pre.scrip.ti.bi.li.tă.ți.lor	imprescriptibilit'ăților	i m p r e s k r i p t i b i l i t @ ts i l o r
48548	147942	impresia	impresie	Ncfsry	im.pre.si.a	impr'esia	i m p r e s i a
48549	147943	impresie	=	Ncfsrn	im.pre.si.e	impr'esie	i m p r e s i e
48550	147944	impresiei	impresie	Ncfsoy	im.pre.si.ei	impr'esiei	i m p r e s i e j
48551	147945	impresii	impresie	Ncfp-n	im.pre.sii	impr'esii	i m p r e s i j
48552	147946	impresii	impresie	Ncfson	im.pre.sii	impr'esii	i m p r e s i j
48553	147947	impresiile	impresie	Ncfpry	im.pre.si.i.le	impr'esiile	i m p r e s i i l e
48554	147948	impresiilor	impresie	Ncfpoy	im.pre.si.i.lor	impr'esiilor	i m p r e s i i l o r
48555	147949	impresio	impresie	Ncfsvy	im.pre.si.o	impresi'o	i m p r e s i o
48556	148031	imprimări	imprimare	Ncfp-n	im.pri.mări	imprim'ări	i m p r i m @ r i_0
48557	148032	imprimări	imprimare	Ncfson	im.pri.mări	imprim'ări	i m p r i m @ r i_0
48558	148033	imprimării	imprimare	Ncfsoy	im.pri.mă.rii	imprim'ării	i m p r i m @ r i j
48559	148034	imprimările	imprimare	Ncfpry	im.pri.mă.ri.le	imprim'ările	i m p r i m @ r i l e
48560	148035	imprimărilor	imprimare	Ncfpoy	im.pri.mă.ri.lor	imprim'ărilor	i m p r i m @ r i l o r
48561	148042	imprimanta	imprimantă	Ncfsry	im.pri.man.ta	imprim'anta	i m p r i m a n t a
48562	148043	imprimante	imprimantă	Ncfp-n	im.pri.man.te	imprim'ante	i m p r i m a n t e
48563	148044	imprimantei	imprimantă	Ncfsoy	im.pri.man.tei	imprim'antei	i m p r i m a n t e j
48564	148045	imprimantele	imprimantă	Ncfpry	im.pri.man.te.le	imprim'antele	i m p r i m a n t e l e
48565	148046	imprimantelor	imprimantă	Ncfpoy	im.pri.man.te.lor	imprim'antelor	i m p r i m a n t e l o r
48566	148047	imprimantă	=	Ncfsrn	im.pri.man.tă	imprim'antă	i m p r i m a n t @
48567	148048	imprimare	=	Ncfsrn	im.pri.ma.re	imprim'are	i m p r i m a r e
48568	148049	imprimarea	imprimare	Ncfsry	im.pri.ma.rea	imprim'area	i m p r i m a r e_X a
48569	148050	imprimareo	imprimare	Ncfsvy	im.pri.ma.reo	imprim'areo	i m p r i m a r e_X o
48570	148062	imprimat	=	Ncms-n	im.pri.mat	imprim'at	i m p r i m a t
48571	148068	imprimate	imprimat	Ncfp-n	im.pri.ma.te	imprim'ate	i m p r i m a t e
48572	148071	imprimatele	imprimat	Ncfpry	im.pri.ma.te.le	imprim'atele	i m p r i m a t e l e
48573	148073	imprimatelor	imprimat	Ncfpoy	im.pri.ma.te.lor	imprim'atelor	i m p r i m a t e l o r
48574	148076	imprimatul	imprimat	Ncmsry	im.pri.ma.tul	imprim'atul	i m p r i m a t u l
48575	148077	imprimatule	imprimat	Ncmsvy	im.pri.ma.tu.le	imprim'atule	i m p r i m a t u l e
48576	148079	imprimatului	imprimat	Ncmsoy	im.pri.ma.tu.lui	imprim'atului	i m p r i m a t u l u j
48577	148092	imprimeu	=	Ncms-n	im.pri.meu	imprim'eu	i m p r i m e w
48578	148093	imprimeul	imprimeu	Ncmsry	im.pri.me.ul	imprim'eul	i m p r i m e u l
48579	148094	imprimeule	imprimeu	Ncmsvy	im.pri.me.u.le	imprim'eule	i m p r i m e u l e
48580	148095	imprimeului	imprimeu	Ncmsoy	im.pri.me.u.lui	imprim'eului	i m p r i m e u l u j
48581	148096	imprimeuri	imprimeu	Ncfp-n	im.pri.me.uri	imprim'euri	i m p r i m e u r i_0
48582	148097	imprimeurile	imprimeu	Ncfpry	im.pri.me.u.ri.le	imprim'eurile	i m p r i m e u r i l e
48583	148098	imprimeurilor	imprimeu	Ncfpoy	im.pri.me.u.ri.lor	imprim'eurilor	i m p r i m e u r i l o r
48584	148175	improvizația	improvizație	Ncfsry	im.pro.vi.za.ți.a	improviz'ația	i m p r o v i z a ts i a
48585	148176	improvizație	=	Ncfsrn	im.pro.vi.za.ți.e	improviz'ație	i m p r o v i z a ts i e
48586	148177	improvizației	improvizație	Ncfsoy	im.pro.vi.za.ți.ei	improviz'ației	i m p r o v i z a ts i e j
48587	148178	improvizații	improvizație	Ncfp-n	im.pro.vi.za.ții	improviz'ații	i m p r o v i z a ts i j
48588	148179	improvizații	improvizație	Ncfson	im.pro.vi.za.ții	improviz'ații	i m p r o v i z a ts i j
48589	148180	improvizațiile	improvizație	Ncfpry	im.pro.vi.za.ți.i.le	improviz'ațiile	i m p r o v i z a ts i i l e
48590	148181	improvizațiilor	improvizație	Ncfpoy	im.pro.vi.za.ți.i.lor	improviz'ațiilor	i m p r o v i z a ts i i l o r
48591	148199	imprudența	imprudență	Ncfsry	im.pru.den.ța	imprud'ența	i m p r u d e n ts a
48592	148200	imprudențe	imprudență	Ncfp-n	im.pru.den.țe	imprud'ențe	i m p r u d e n ts e
48593	148201	imprudențe	imprudență	Ncfson	im.pru.den.țe	imprud'ențe	i m p r u d e n ts e
48594	148202	imprudenței	imprudență	Ncfsoy	im.pru.den.ței	imprud'enței	i m p r u d e n ts e j
48595	148203	imprudențele	imprudență	Ncfpry	im.pru.den.țe.le	imprud'ențele	i m p r u d e n ts e l e
48596	148204	imprudențelor	imprudență	Ncfpoy	im.pru.den.țe.lor	imprud'ențelor	i m p r u d e n ts e l o r
48597	148208	imprudență	=	Ncfsrn	im.pru.den.ță	imprud'ență	i m p r u d e n ts @
48598	148216	impuls	=	Ncms-n	im.puls	imp'uls	i m p u l s
48599	148263	impulsiune	=	Ncfsrn	im.pul.si.u.ne	impulsi'une	i m p u l s i u n e
